person_id,age_band,gender,region,education,policy_support_0_10,selection_propensity,sampled,poststrat_weight,raked_weight
P37362,30-44,Non-binary / other,Scotland/Wales,No degree,3.2,0.033374,1,1.0373821989528795,1.2103502094829488
P37431,18-29,Man,South,Degree,6.6,0.053563,1,0.8527935222672065,0.7795868891990588
P37500,45-59,Man,North,No degree,6.4,0.043192,1,0.8886324786324786,0.9125361920115775
P37502,45-59,Woman,North,No degree,6.8,0.043192,1,0.8886324786324786,0.9125361920115775
P37512,18-29,Woman,South,Degree,2.7,0.053563,1,0.8527935222672065,0.7795868891990588
P37530,30-44,Woman,South,Degree,6.2,0.057214,1,0.6961,0.6870474807172545
P37533,30-44,Woman,Midlands,Degree,4.8,0.057214,1,0.6961,0.6738230869993773
P37544,45-59,Non-binary / other,Scotland/Wales,No degree,4.7,0.038239,1,0.8886324786324786,1.0448164522935846
P37546,30-44,Man,London,Degree,7.7,0.063968,1,0.6961,0.5766006518454402
P37560,45-59,Man,South,No degree,8.2,0.043192,1,0.8886324786324786,0.9503529957055676
P37569,30-44,Man,Midlands,No degree,3.6,0.038239,1,1.0373821989528795,1.0797299063318317
P37609,18-29,Woman,Scotland/Wales,No degree,5.6,0.029482,1,1.099366515837104,1.3733740114543207
P37626,45-59,Man,South,No degree,5.1,0.043192,1,0.8886324786324786,0.9503529957055676
P37671,18-29,Man,Midlands,No degree,3.0,0.034173,1,1.099366515837104,1.2251602727276898
P37717,45-59,Woman,North,No degree,8.4,0.043192,1,0.8886324786324786,0.9125361920115775
P37729,45-59,Woman,South,Degree,6.8,0.061237,1,0.6375257731958762,0.593083312363701
P37730,60+,Woman,London,Degree,4.8,0.044016,1,0.9024852071005918,1.1018510866192461
P37820,45-59,Woman,Scotland/Wales,No degree,6.6,0.038239,1,0.8886324786324786,1.0448164522935846
P37867,45-59,Man,Scotland/Wales,No degree,5.9,0.038239,1,0.8886324786324786,1.0448164522935846
P37899,45-59,Woman,London,Degree,5.1,0.067212,1,0.6375257731958762,0.49774176327748904
P37908,60+,Non-binary / other,North,Degree,5.9,0.035381,1,0.9024852071005918,1.2606649450048188
P37954,18-29,Woman,Midlands,Degree,6.0,0.053563,1,0.8527935222672065,0.7645812829645364
P38019,60+,Man,North,No degree,5.3,0.01841,1,2.3322522522522524,2.0200816345539305
P38061,60+,Man,London,Degree,4.3,0.044016,1,0.9024852071005918,1.1018510866192461
P38115,18-29,Woman,Midlands,No degree,6.4,0.034173,1,1.099366515837104,1.2251602727276898
P38121,45-59,Woman,South,No degree,3.5,0.043192,1,0.8886324786324786,0.9503529957055676
P38155,18-29,Woman,North,No degree,3.6,0.034173,1,1.099366515837104,1.1994963209748883
P38178,30-44,Woman,South,No degree,4.6,0.038239,1,1.0373821989528795,1.1009205922340977
P38197,30-44,Man,North,Degree,5.9,0.057214,1,0.6961,0.6597082290664027
P38208,30-44,Man,South,No degree,4.5,0.038239,1,1.0373821989528795,1.1009205922340977
P38290,30-44,Woman,South,No degree,4.6,0.038239,1,1.0373821989528795,1.1009205922340977
P38294,45-59,Man,London,Degree,2.7,0.067212,1,0.6375257731958762,0.49774176327748904
P38297,45-59,Man,Midlands,No degree,4.4,0.043192,1,0.8886324786324786,0.9320604576512047
P38305,60+,Man,South,No degree,6.3,0.01841,1,2.3322522522522524,2.1037967039270837
P38375,30-44,Woman,Scotland/Wales,Degree,3.8,0.052804,1,0.6961,0.7553388210528066
P38377,30-44,Man,South,Degree,3.0,0.057214,1,0.6961,0.6870474807172545
P38378,45-59,Man,London,No degree,6.6,0.05165,1,0.8886324786324786,0.7975782928932811
P38396,45-59,Man,South,Degree,4.7,0.061237,1,0.6375257731958762,0.593083312363701
P38443,30-44,Man,London,Degree,5.2,0.063968,1,0.6961,0.5766006518454402
P38518,30-44,Man,Midlands,No degree,7.1,0.038239,1,1.0373821989528795,1.0797299063318317
P38527,30-44,Man,South,No degree,4.9,0.038239,1,1.0373821989528795,1.1009205922340977
P38537,30-44,Woman,London,No degree,5.7,0.046879,1,1.0373821989528795,0.9239412834314563
P38581,30-44,Woman,Midlands,No degree,3.1,0.038239,1,1.0373821989528795,1.0797299063318317
P38584,45-59,Man,North,No degree,8.9,0.043192,1,0.8886324786324786,0.9125361920115775
P38613,45-59,Woman,South,Degree,5.7,0.061237,1,0.6375257731958762,0.593083312363701
P38630,60+,Man,North,No degree,6.4,0.01841,1,2.3322522522522524,2.0200816345539305
P38652,30-44,Woman,Midlands,No degree,4.7,0.038239,1,1.0373821989528795,1.0797299063318317
P38696,30-44,Woman,North,No degree,1.7,0.038239,1,1.0373821989528795,1.0571123461325747
P38710,45-59,Man,North,No degree,5.4,0.043192,1,0.8886324786324786,0.9125361920115775
P38724,18-29,Woman,North,Degree,3.5,0.053563,1,0.8527935222672065,0.7485652746153514
P38740,18-29,Man,North,Degree,6.0,0.053563,1,0.8527935222672065,0.7485652746153514
P38769,18-29,Man,London,Degree,4.5,0.060918,1,0.8527935222672065,0.6542638188747341
P38771,30-44,Man,North,Degree,5.4,0.057214,1,0.6961,0.6597082290664027
P38776,60+,Man,North,Degree,8.2,0.035381,1,0.9024852071005918,1.2606649450048188
P38788,45-59,Woman,North,No degree,4.5,0.043192,1,0.8886324786324786,0.9125361920115775
P38804,45-59,Woman,South,No degree,5.0,0.043192,1,0.8886324786324786,0.9503529957055676
P38826,45-59,Woman,Midlands,No degree,6.6,0.043192,1,0.8886324786324786,0.9320604576512047
P38846,45-59,Man,Midlands,No degree,4.2,0.043192,1,0.8886324786324786,0.9320604576512047
P38858,30-44,Man,Midlands,No degree,1.7,0.038239,1,1.0373821989528795,1.0797299063318317
P38882,45-59,Woman,North,No degree,5.9,0.043192,1,0.8886324786324786,0.9125361920115775
P38884,30-44,Woman,North,No degree,3.9,0.038239,1,1.0373821989528795,1.0571123461325747
P38923,60+,Woman,Midlands,No degree,2.4,0.01841,1,2.3322522522522524,2.0633025070979794
P38938,45-59,Man,North,Degree,7.4,0.061237,1,0.6375257731958762,0.5694831182261657
P38952,30-44,Woman,North,No degree,4.5,0.038239,1,1.0373821989528795,1.0571123461325747
P38957,45-59,Man,North,No degree,8.5,0.043192,1,0.8886324786324786,0.9125361920115775
P39022,18-29,Woman,North,Degree,4.6,0.053563,1,0.8527935222672065,0.7485652746153514
P39063,30-44,Woman,London,Degree,7.7,0.063968,1,0.6961,0.5766006518454402
P39068,60+,Woman,North,No degree,4.8,0.01841,1,2.3322522522522524,2.0200816345539305
P39175,45-59,Man,South,Degree,3.2,0.061237,1,0.6375257731958762,0.593083312363701
P39201,45-59,Woman,South,Degree,3.6,0.061237,1,0.6375257731958762,0.593083312363701
P39238,45-59,Man,South,No degree,5.9,0.043192,1,0.8886324786324786,0.9503529957055676
P39277,30-44,Woman,North,No degree,6.6,0.038239,1,1.0373821989528795,1.0571123461325747
P39290,45-59,Woman,Midlands,No degree,5.9,0.043192,1,0.8886324786324786,0.9320604576512047
P39315,18-29,Woman,North,No degree,5.5,0.034173,1,1.099366515837104,1.1994963209748883
P39358,60+,Woman,South,Degree,6.1,0.035381,1,0.9024852071005918,1.3129087016541312
P39372,18-29,Woman,South,Degree,7.1,0.053563,1,0.8527935222672065,0.7795868891990588
P39375,30-44,Woman,North,Degree,5.3,0.057214,1,0.6961,0.6597082290664027
P39377,30-44,Man,London,Degree,6.8,0.063968,1,0.6961,0.5766006518454402
P39382,45-59,Man,London,Degree,8.5,0.067212,1,0.6375257731958762,0.49774176327748904
P39420,45-59,Woman,North,Degree,7.1,0.061237,1,0.6375257731958762,0.5694831182261657
P39458,60+,Man,Midlands,No degree,8.3,0.01841,1,2.3322522522522524,2.0633025070979794
P39464,45-59,Woman,Midlands,No degree,5.7,0.043192,1,0.8886324786324786,0.9320604576512047
P39544,45-59,Man,North,No degree,6.8,0.043192,1,0.8886324786324786,0.9125361920115775
P39554,45-59,Man,South,No degree,4.8,0.043192,1,0.8886324786324786,0.9503529957055676
P39577,18-29,Woman,South,Degree,4.0,0.053563,1,0.8527935222672065,0.7795868891990588
P39593,18-29,Woman,North,No degree,6.0,0.034173,1,1.099366515837104,1.1994963209748883
P39713,30-44,Woman,North,No degree,3.4,0.038239,1,1.0373821989528795,1.0571123461325747
P39724,60+,Woman,London,Degree,6.5,0.044016,1,0.9024852071005918,1.1018510866192461
P39770,45-59,Woman,Scotland/Wales,Degree,7.4,0.057214,1,0.6375257731958762,0.6520347756449332
P39772,60+,Man,London,No degree,3.4,0.025101,1,2.3322522522522524,1.7655992997285437
P39786,60+,Man,South,No degree,7.0,0.01841,1,2.3322522522522524,2.1037967039270837
P39795,30-44,Woman,South,Degree,6.3,0.057214,1,0.6961,0.6870474807172545
P39823,18-29,Man,South,No degree,6.4,0.034173,1,1.099366515837104,1.249205162442292
P39844,30-44,Woman,North,No degree,6.2,0.038239,1,1.0373821989528795,1.0571123461325747
P39874,30-44,Man,Midlands,No degree,4.0,0.038239,1,1.0373821989528795,1.0797299063318317
P39886,30-44,Man,North,No degree,4.1,0.038239,1,1.0373821989528795,1.0571123461325747
P39923,18-29,Man,North,No degree,4.5,0.034173,1,1.099366515837104,1.1994963209748883
P39937,18-29,Man,London,No degree,5.1,0.042779,1,1.099366515837104,1.0483882572438128
P39941,30-44,Man,North,No degree,5.6,0.038239,1,1.0373821989528795,1.0571123461325747
P39950,45-59,Woman,London,No degree,4.4,0.05165,1,0.8886324786324786,0.7975782928932811
P39980,60+,Woman,Midlands,No degree,7.3,0.01841,1,2.3322522522522524,2.0633025070979794
P40013,45-59,Man,Midlands,Degree,3.9,0.061237,1,0.6375257731958762,0.5816675551557531
P40041,45-59,Woman,Scotland/Wales,Degree,5.5,0.057214,1,0.6375257731958762,0.6520347756449332
P40049,45-59,Man,Scotland/Wales,No degree,9.9,0.038239,1,0.8886324786324786,1.0448164522935846
P40063,45-59,Man,North,Degree,5.9,0.061237,1,0.6375257731958762,0.5694831182261657
P40129,30-44,Woman,Scotland/Wales,Degree,6.0,0.052804,1,0.6961,0.7553388210528066
P40130,30-44,Woman,London,Degree,8.6,0.063968,1,0.6961,0.5766006518454402
P40140,30-44,Woman,London,Degree,7.0,0.063968,1,0.6961,0.5766006518454402
P40150,60+,Man,North,Degree,5.8,0.035381,1,0.9024852071005918,1.2606649450048188
P40167,45-59,Man,North,No degree,5.7,0.043192,1,0.8886324786324786,0.9125361920115775
P40184,45-59,Woman,North,Degree,7.1,0.061237,1,0.6375257731958762,0.5694831182261657
P40199,45-59,Man,South,Degree,7.5,0.061237,1,0.6375257731958762,0.593083312363701
P40280,18-29,Man,Midlands,Degree,3.0,0.053563,1,0.8527935222672065,0.7645812829645364
P40328,18-29,Woman,North,No degree,5.2,0.034173,1,1.099366515837104,1.1994963209748883
P40336,60+,Man,South,No degree,8.4,0.01841,1,2.3322522522522524,2.1037967039270837
P40363,30-44,Man,London,Degree,7.6,0.063968,1,0.6961,0.5766006518454402
P40394,30-44,Woman,London,No degree,3.9,0.046879,1,1.0373821989528795,0.9239412834314563
P40401,18-29,Woman,South,Degree,6.7,0.053563,1,0.8527935222672065,0.7795868891990588
P40408,45-59,Man,Scotland/Wales,No degree,5.7,0.038239,1,0.8886324786324786,1.0448164522935846
P40461,30-44,Man,South,No degree,5.6,0.038239,1,1.0373821989528795,1.1009205922340977
P40462,18-29,Woman,North,Degree,7.3,0.053563,1,0.8527935222672065,0.7485652746153514
P40500,30-44,Woman,South,Degree,4.1,0.057214,1,0.6961,0.6870474807172545
P40534,45-59,Man,South,No degree,5.0,0.043192,1,0.8886324786324786,0.9503529957055676
P40544,30-44,Woman,Midlands,Degree,5.6,0.057214,1,0.6961,0.6738230869993773
P40550,30-44,Man,London,Degree,4.6,0.063968,1,0.6961,0.5766006518454402
P40552,18-29,Woman,North,Degree,6.1,0.053563,1,0.8527935222672065,0.7485652746153514
P40556,45-59,Man,Scotland/Wales,Degree,7.3,0.057214,1,0.6375257731958762,0.6520347756449332
P40576,30-44,Man,South,No degree,6.2,0.038239,1,1.0373821989528795,1.1009205922340977
P40609,45-59,Woman,South,No degree,6.1,0.043192,1,0.8886324786324786,0.9503529957055676
P40615,18-29,Man,Midlands,No degree,6.4,0.034173,1,1.099366515837104,1.2251602727276898
P40622,30-44,Woman,Scotland/Wales,Degree,4.5,0.052804,1,0.6961,0.7553388210528066
P40700,18-29,Woman,Midlands,Degree,9.1,0.053563,1,0.8527935222672065,0.7645812829645364
P40751,45-59,Man,London,No degree,5.4,0.05165,1,0.8886324786324786,0.7975782928932811
P40759,30-44,Man,South,Degree,4.3,0.057214,1,0.6961,0.6870474807172545
P40841,30-44,Woman,North,No degree,5.4,0.038239,1,1.0373821989528795,1.0571123461325747
P40868,30-44,Woman,Midlands,Degree,6.9,0.057214,1,0.6961,0.6738230869993773
P40895,45-59,Man,Midlands,No degree,3.4,0.043192,1,0.8886324786324786,0.9320604576512047
P41026,30-44,Woman,South,Degree,4.8,0.057214,1,0.6961,0.6870474807172545
P41027,60+,Woman,South,No degree,6.6,0.01841,1,2.3322522522522524,2.1037967039270837
P41033,18-29,Woman,South,No degree,4.6,0.034173,1,1.099366515837104,1.249205162442292
P41044,45-59,Man,South,Degree,9.7,0.061237,1,0.6375257731958762,0.593083312363701
P41090,45-59,Man,North,No degree,6.0,0.043192,1,0.8886324786324786,0.9125361920115775
P41111,45-59,Man,North,No degree,5.4,0.043192,1,0.8886324786324786,0.9125361920115775
P41119,30-44,Woman,North,No degree,3.7,0.038239,1,1.0373821989528795,1.0571123461325747
P41126,30-44,Woman,North,Degree,5.8,0.057214,1,0.6961,0.6597082290664027
P41130,45-59,Non-binary / other,Midlands,Degree,6.3,0.061237,1,0.6375257731958762,0.5816675551557531
P41157,45-59,Woman,South,No degree,5.7,0.043192,1,0.8886324786324786,0.9503529957055676
P41165,18-29,Man,Scotland/Wales,Degree,5.4,0.048894,1,0.8527935222672065,0.8570764879031357
P41205,30-44,Woman,Scotland/Wales,Degree,6.4,0.052804,1,0.6961,0.7553388210528066
P41225,30-44,Woman,Scotland/Wales,No degree,3.5,0.033374,1,1.0373821989528795,1.2103502094829488
P41228,18-29,Man,North,Degree,6.3,0.053563,1,0.8527935222672065,0.7485652746153514
P41296,18-29,Man,South,Degree,3.9,0.053563,1,0.8527935222672065,0.7795868891990588
P41302,30-44,Man,London,No degree,3.9,0.046879,1,1.0373821989528795,0.9239412834314563
P41322,60+,Woman,London,No degree,5.1,0.025101,1,2.3322522522522524,1.7655992997285437
P41325,45-59,Man,North,Degree,8.4,0.061237,1,0.6375257731958762,0.5694831182261657
P41347,18-29,Woman,South,Degree,7.4,0.053563,1,0.8527935222672065,0.7795868891990588
P41355,45-59,Man,South,Degree,7.1,0.061237,1,0.6375257731958762,0.593083312363701
P41505,45-59,Man,London,No degree,6.9,0.05165,1,0.8886324786324786,0.7975782928932811
P41533,18-29,Woman,South,No degree,3.4,0.034173,1,1.099366515837104,1.249205162442292
P41542,45-59,Woman,Midlands,Degree,5.9,0.061237,1,0.6375257731958762,0.5816675551557531
P41560,45-59,Woman,Midlands,No degree,5.0,0.043192,1,0.8886324786324786,0.9320604576512047
P41564,60+,Man,Scotland/Wales,No degree,5.9,0.015204,1,2.3322522522522524,2.312910485342466
P41578,30-44,Man,North,No degree,3.6,0.038239,1,1.0373821989528795,1.0571123461325747
P41606,30-44,Woman,North,No degree,2.8,0.038239,1,1.0373821989528795,1.0571123461325747
P41644,45-59,Man,North,No degree,7.3,0.043192,1,0.8886324786324786,0.9125361920115775
P41671,18-29,Man,Scotland/Wales,No degree,6.0,0.029482,1,1.099366515837104,1.3733740114543207
P41685,30-44,Woman,North,Degree,6.7,0.057214,1,0.6961,0.6597082290664027
P41709,30-44,Man,South,No degree,4.2,0.038239,1,1.0373821989528795,1.1009205922340977
P41721,45-59,Woman,South,No degree,3.0,0.043192,1,0.8886324786324786,0.9503529957055676
P41745,18-29,Man,North,Degree,4.7,0.053563,1,0.8527935222672065,0.7485652746153514
P41787,45-59,Man,South,Degree,6.7,0.061237,1,0.6375257731958762,0.593083312363701
P41794,60+,Woman,London,No degree,7.5,0.025101,1,2.3322522522522524,1.7655992997285437
P41819,30-44,Man,London,No degree,4.3,0.046879,1,1.0373821989528795,0.9239412834314563
P41853,60+,Man,Midlands,Degree,8.3,0.035381,1,0.9024852071005918,1.2876376365915312
P41916,18-29,Woman,South,No degree,7.2,0.034173,1,1.099366515837104,1.249205162442292
P41926,60+,Woman,London,No degree,7.3,0.025101,1,2.3322522522522524,1.7655992997285437
P41978,30-44,Woman,South,No degree,7.6,0.038239,1,1.0373821989528795,1.1009205922340977
P41979,45-59,Non-binary / other,South,Degree,5.8,0.061237,1,0.6375257731958762,0.593083312363701
P41983,30-44,Man,London,Degree,6.5,0.063968,1,0.6961,0.5766006518454402
P41984,45-59,Woman,North,Degree,4.1,0.061237,1,0.6375257731958762,0.5694831182261657
P41986,30-44,Man,North,Degree,6.7,0.057214,1,0.6961,0.6597082290664027
P41988,45-59,Woman,Scotland/Wales,No degree,4.7,0.038239,1,0.8886324786324786,1.0448164522935846
P42010,18-29,Man,South,Degree,6.4,0.053563,1,0.8527935222672065,0.7795868891990588
P42022,60+,Man,London,Degree,6.2,0.044016,1,0.9024852071005918,1.1018510866192461
P42033,30-44,Non-binary / other,London,No degree,7.5,0.046879,1,1.0373821989528795,0.9239412834314563
P42040,45-59,Man,London,Degree,7.0,0.067212,1,0.6375257731958762,0.49774176327748904
P42071,45-59,Man,South,Degree,6.6,0.061237,1,0.6375257731958762,0.593083312363701
P42107,30-44,Woman,London,Degree,6.9,0.063968,1,0.6961,0.5766006518454402
P42150,45-59,Man,Scotland/Wales,No degree,5.6,0.038239,1,0.8886324786324786,1.0448164522935846
P42170,30-44,Non-binary / other,North,Degree,6.0,0.057214,1,0.6961,0.6597082290664027
P42175,45-59,Man,Midlands,Degree,8.2,0.061237,1,0.6375257731958762,0.5816675551557531
P42182,60+,Man,North,No degree,5.2,0.01841,1,2.3322522522522524,2.0200816345539305
P42212,45-59,Man,London,No degree,5.7,0.05165,1,0.8886324786324786,0.7975782928932811
P42222,30-44,Man,North,No degree,4.6,0.038239,1,1.0373821989528795,1.0571123461325747
P42230,45-59,Man,Scotland/Wales,No degree,9.2,0.038239,1,0.8886324786324786,1.0448164522935846
P42242,45-59,Man,Midlands,Degree,5.0,0.061237,1,0.6375257731958762,0.5816675551557531
P42311,30-44,Man,North,Degree,3.9,0.057214,1,0.6961,0.6597082290664027
P42312,30-44,Man,South,No degree,5.0,0.038239,1,1.0373821989528795,1.1009205922340977
P42323,45-59,Woman,London,Degree,4.9,0.067212,1,0.6375257731958762,0.49774176327748904
P42378,30-44,Woman,Midlands,Degree,7.1,0.057214,1,0.6961,0.6738230869993773
P42405,30-44,Man,Midlands,No degree,6.9,0.038239,1,1.0373821989528795,1.0797299063318317
P42437,18-29,Woman,South,Degree,4.9,0.053563,1,0.8527935222672065,0.7795868891990588
P42510,30-44,Woman,North,No degree,4.9,0.038239,1,1.0373821989528795,1.0571123461325747
P42541,30-44,Non-binary / other,South,Degree,7.5,0.057214,1,0.6961,0.6870474807172545
P42572,30-44,Woman,North,No degree,3.1,0.038239,1,1.0373821989528795,1.0571123461325747
P42597,45-59,Man,London,Degree,6.0,0.067212,1,0.6375257731958762,0.49774176327748904
P42627,18-29,Woman,Midlands,Degree,6.7,0.053563,1,0.8527935222672065,0.7645812829645364
P42636,45-59,Woman,North,No degree,3.4,0.043192,1,0.8886324786324786,0.9125361920115775
P42663,30-44,Woman,London,Degree,7.8,0.063968,1,0.6961,0.5766006518454402
P42743,45-59,Man,North,Degree,8.0,0.061237,1,0.6375257731958762,0.5694831182261657
P42748,18-29,Woman,South,Degree,6.0,0.053563,1,0.8527935222672065,0.7795868891990588
P42754,45-59,Man,North,Degree,5.0,0.061237,1,0.6375257731958762,0.5694831182261657
P42770,30-44,Man,Scotland/Wales,Degree,7.2,0.052804,1,0.6961,0.7553388210528066
P42803,30-44,Woman,London,No degree,6.6,0.046879,1,1.0373821989528795,0.9239412834314563
P42853,45-59,Woman,South,Degree,9.5,0.061237,1,0.6375257731958762,0.593083312363701
P42857,30-44,Man,Scotland/Wales,Degree,9.2,0.052804,1,0.6961,0.7553388210528066
P42889,45-59,Man,North,No degree,7.7,0.043192,1,0.8886324786324786,0.9125361920115775
P43000,45-59,Man,London,No degree,5.9,0.05165,1,0.8886324786324786,0.7975782928932811
P43029,30-44,Woman,Midlands,Degree,4.9,0.057214,1,0.6961,0.6738230869993773
P43081,60+,Man,Midlands,No degree,4.4,0.01841,1,2.3322522522522524,2.0633025070979794
P43098,30-44,Woman,Scotland/Wales,Degree,6.3,0.052804,1,0.6961,0.7553388210528066
P43253,30-44,Man,Midlands,No degree,5.7,0.038239,1,1.0373821989528795,1.0797299063318317
P43290,45-59,Man,Midlands,No degree,8.6,0.043192,1,0.8886324786324786,0.9320604576512047
P43312,45-59,Man,London,Degree,5.6,0.067212,1,0.6375257731958762,0.49774176327748904
P43322,45-59,Man,South,No degree,5.8,0.043192,1,0.8886324786324786,0.9503529957055676
P43336,18-29,Woman,London,Degree,6.7,0.060918,1,0.8527935222672065,0.6542638188747341
P43372,60+,Man,South,No degree,4.1,0.01841,1,2.3322522522522524,2.1037967039270837
P43387,60+,Man,Midlands,No degree,7.0,0.01841,1,2.3322522522522524,2.0633025070979794
P43411,18-29,Woman,South,No degree,3.0,0.034173,1,1.099366515837104,1.249205162442292
P43492,30-44,Non-binary / other,North,Degree,4.8,0.057214,1,0.6961,0.6597082290664027
P43498,45-59,Man,North,Degree,4.7,0.061237,1,0.6375257731958762,0.5694831182261657
P43521,30-44,Woman,London,Degree,6.8,0.063968,1,0.6961,0.5766006518454402
